Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,Clave partidas,Dependencia,desc_det_anuncio,uc,fecha_presentacion,fecha_pub,uri,scrapped_day
060.820.1232,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5014,060.820.1232 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE TORNILLOS CANULADOS GRANDES. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. TORNILLOS CANULADO PARA HUESO ESPONJOSO DE 7 MM DE DIAMETRO CON ROSCA DE 16 MM. LONGITUD DE 30.0 MM A 130.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLOS CANULADO PARA HUESO ESPONJOSO DE 7.0 MM DE DIAMETRO CON ROSCA DE 32 MM. LONGITUD DE 45.0 MM A 130.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,"SIN SISTEMA/S-C/TORNILLOS CANULADOS DE DOBLE COMPRESIÓN DE TITANIO EN DIÁMETROS DE 6.5 MM DIÁMETRO CON LONGITUDES DE 30 MM A 120MM, EN INTERVALOS DE 5.0 MM",PIEZA,244,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
060.820.1125,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5003,060.820.1125 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE PLACAS DE BAJO CONTACTO PARA FEMUR DISTAL Y TIBIA PROXIMAL. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA BLOQUEADA PARA FEMUR DISTAL Y TIBIA PROXIMAL LATERAL. MINIMA INVASION. PLACA BLOQUEADA PARA FEMUR DISTAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 156.0 MM A 316.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. PLACA BLOQUEADA PARA TIBIA PROXIMAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 141.0 MM A 301.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO AUTOPERFORANTE PARA PLACA BLOQUEADA. LONGITUD DE 18.0 MM A 85.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO PERIPROTETICO DE 5.0 MM DE ALEACION DE TITANIO. LONGITUD DE 14.0 MM Y 18.0 MM. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO. ROSCANTE. LONGITUD DE 14.0 MM A 90.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,SIN SISTEMA/S-C/SISTEMA ORTOINTRODUCTOR PARA VERTEBROPLASTIA,PIEZA,36,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
060.820.1125,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5003,060.820.1125 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE PLACAS DE BAJO CONTACTO PARA FEMUR DISTAL Y TIBIA PROXIMAL. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA BLOQUEADA PARA FEMUR DISTAL Y TIBIA PROXIMAL LATERAL. MINIMA INVASION. PLACA BLOQUEADA PARA FEMUR DISTAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 156.0 MM A 316.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. PLACA BLOQUEADA PARA TIBIA PROXIMAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 141.0 MM A 301.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO AUTOPERFORANTE PARA PLACA BLOQUEADA. LONGITUD DE 18.0 MM A 85.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO PERIPROTETICO DE 5.0 MM DE ALEACION DE TITANIO. LONGITUD DE 14.0 MM Y 18.0 MM. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO. ROSCANTE. LONGITUD DE 14.0 MM A 90.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,"SIN SISTEMA/060.425.3841 PLACA BLOQUEADA ANATOMICA PARA CLAVICULA, DE TITANIO O ACERO, DERECHA O IZQUIERDA. NUMERO DE ORIFICIOS DE 6 A 14. INLCUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS",PIEZA,10,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
060.820.1125,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5003,060.820.1125 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE PLACAS DE BAJO CONTACTO PARA FEMUR DISTAL Y TIBIA PROXIMAL. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA BLOQUEADA PARA FEMUR DISTAL Y TIBIA PROXIMAL LATERAL. MINIMA INVASION. PLACA BLOQUEADA PARA FEMUR DISTAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 156.0 MM A 316.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. PLACA BLOQUEADA PARA TIBIA PROXIMAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 141.0 MM A 301.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO AUTOPERFORANTE PARA PLACA BLOQUEADA. LONGITUD DE 18.0 MM A 85.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO PERIPROTETICO DE 5.0 MM DE ALEACION DE TITANIO. LONGITUD DE 14.0 MM Y 18.0 MM. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO. ROSCANTE. LONGITUD DE 14.0 MM A 90.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,"SIN SISTEMA/060.425.3849 PLACA BLOQUEADA ANATOMICA PARA HUMERO PROXIMAL, DE TITANIO O ACERO. CUERPO CORTO Y LARGO CON COMPRESION. NUMERO DE ORIFICIOS DE 3 A 12. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS",PIEZA,43,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
060.820.1125,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5003,060.820.1125 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE PLACAS DE BAJO CONTACTO PARA FEMUR DISTAL Y TIBIA PROXIMAL. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA BLOQUEADA PARA FEMUR DISTAL Y TIBIA PROXIMAL LATERAL. MINIMA INVASION. PLACA BLOQUEADA PARA FEMUR DISTAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 156.0 MM A 316.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. PLACA BLOQUEADA PARA TIBIA PROXIMAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 141.0 MM A 301.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO AUTOPERFORANTE PARA PLACA BLOQUEADA. LONGITUD DE 18.0 MM A 85.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO PERIPROTETICO DE 5.0 MM DE ALEACION DE TITANIO. LONGITUD DE 14.0 MM Y 18.0 MM. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO. ROSCANTE. LONGITUD DE 14.0 MM A 90.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,"SIN SISTEMA/060.425.3857 PLACA BLOQUEADA ANATOMICA PARA HUMERO DISTAL PARA COLUMNA LATERAL O POSTEROLATERAL, DE TITANIO O ACERO, DERECHA O IZQUIERDA. NUMERO DE ORIFICIOS DE 3 A 12.INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS",PIEZA,20,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
060.820.1125,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5003,060.820.1125 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE PLACAS DE BAJO CONTACTO PARA FEMUR DISTAL Y TIBIA PROXIMAL. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA BLOQUEADA PARA FEMUR DISTAL Y TIBIA PROXIMAL LATERAL. MINIMA INVASION. PLACA BLOQUEADA PARA FEMUR DISTAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 156.0 MM A 316.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. PLACA BLOQUEADA PARA TIBIA PROXIMAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 141.0 MM A 301.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO AUTOPERFORANTE PARA PLACA BLOQUEADA. LONGITUD DE 18.0 MM A 85.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO PERIPROTETICO DE 5.0 MM DE ALEACION DE TITANIO. LONGITUD DE 14.0 MM Y 18.0 MM. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO. ROSCANTE. LONGITUD DE 14.0 MM A 90.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,"SIN SISTEMA/060.425.3865 PLACA BLOQUEADA ANATOMICA PARA HUMERO DISTAL PARA COLUMNA MEDIAL, DE TITANIO O ACERO, DERECHA O IZQUIERDA. NUMERO DE ORIFICIOS DE 3 A 12.INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS",PIEZA,20,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
060.820.1125,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5003,060.820.1125 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE PLACAS DE BAJO CONTACTO PARA FEMUR DISTAL Y TIBIA PROXIMAL. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA BLOQUEADA PARA FEMUR DISTAL Y TIBIA PROXIMAL LATERAL. MINIMA INVASION. PLACA BLOQUEADA PARA FEMUR DISTAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 156.0 MM A 316.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. PLACA BLOQUEADA PARA TIBIA PROXIMAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 141.0 MM A 301.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO AUTOPERFORANTE PARA PLACA BLOQUEADA. LONGITUD DE 18.0 MM A 85.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO PERIPROTETICO DE 5.0 MM DE ALEACION DE TITANIO. LONGITUD DE 14.0 MM Y 18.0 MM. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO. ROSCANTE. LONGITUD DE 14.0 MM A 90.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,"SIN SISTEMA/060.425.3873 PLACA BLOQUEADA PARA OLECRANON, DE TITANIO O ACERO, DERECHA O IZQUIERDA. NUMERO DE ORIFICIOS DE 2 A 10.INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS",PIEZA,19,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
060.820.1125,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5003,060.820.1125 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE PLACAS DE BAJO CONTACTO PARA FEMUR DISTAL Y TIBIA PROXIMAL. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA BLOQUEADA PARA FEMUR DISTAL Y TIBIA PROXIMAL LATERAL. MINIMA INVASION. PLACA BLOQUEADA PARA FEMUR DISTAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 156.0 MM A 316.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. PLACA BLOQUEADA PARA TIBIA PROXIMAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 141.0 MM A 301.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO AUTOPERFORANTE PARA PLACA BLOQUEADA. LONGITUD DE 18.0 MM A 85.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO PERIPROTETICO DE 5.0 MM DE ALEACION DE TITANIO. LONGITUD DE 14.0 MM Y 18.0 MM. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO. ROSCANTE. LONGITUD DE 14.0 MM A 90.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,"SIN SISTEMA/060.425.3881 PLACA BLOQUEADA PARA ARTRODESIS TOTAL DE MUÑECA, DE TITANIO O ACERO. NUMERO DE ORIFICIOS DE 5 A 12.INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS",PIEZA,9,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
060.820.1125,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5003,060.820.1125 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE PLACAS DE BAJO CONTACTO PARA FEMUR DISTAL Y TIBIA PROXIMAL. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. PLACA BLOQUEADA PARA FEMUR DISTAL Y TIBIA PROXIMAL LATERAL. MINIMA INVASION. PLACA BLOQUEADA PARA FEMUR DISTAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 156.0 MM A 316.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. PLACA BLOQUEADA PARA TIBIA PROXIMAL DE ALEACION DE TITANIO IZQUIERDA O DERECHA. AGUJEROS 5 A 13. LONGITUD DE 141.0 MM A 301.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO AUTOPERFORANTE PARA PLACA BLOQUEADA. LONGITUD DE 18.0 MM A 85.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO DE BLOQUEO PERIPROTETICO DE 5.0 MM DE ALEACION DE TITANIO. LONGITUD DE 14.0 MM Y 18.0 MM. PIEZA. TORNILLO DE BLOQUEO DE 5.0 MM DE ALEACION DE TITANIO. ROSCANTE. LONGITUD DE 14.0 MM A 90.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,"SIN SISTEMA/S-C/PLACA PARA OSTEOTOMIA TIBIAL ALTA DE APERTURA OWO, DERECHA, IZQUIERDA",PIEZA,6,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
060.820.1224,E-2024-00115036,LA-50-GYR-050GYR049-T-5-2025,25401,25401-5013,060.820.1224 SISTEMAS DE OSTEOSINTESIS. PLACAS. SISTEMA DE TORNILLOS CANULADOS PEQUEÑOS. DESCRIPCION: LAS UNIDADES MEDICAS SELECCIONARAN EL TIPO Y DIMENSIONES DEL MATERIAL ASEGURANDO SU COMPATIBILIDAD ENTRE SI DE ACUERDO A LA MARCA Y MODELO DEL SISTEMA. TORNILLO CANULADO DE 3.5 MM DE DIAMETRO. LONGITUD DE 10.0 MM A 50.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO CANULADO DE 4.5 MM DE DIAMETRO. LONGITUD DE 20.0 MM A 73.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO CANULADO DE 3.0 MM A 4.0 MM DE DIAMETRO AUTOPERFORANTE CON ROSCA CORTA. LONGITUD DE 13.0 MM A 26.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA. TORNILLO CANULADO DE 3.0 MM A 4.0 MM DE DIAMETRO AUTOPERFORANTE CON ROSCA LARGA. LONGITUD DE 12.0 MM A 26.0 MM. INCLUYE MEDIDAS INTERMEDIAS ENTRE LAS ESPECIFICADAS. PIEZA.,"SIN SISTEMA/S-C/TORNILLERIA PARA PLACA OWO , PERNOS 4.5 Y TORNILLOS 4.5",PIEZA,24,25401,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,PARA LA ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS PARA CUBRIR LAS NECESIDADES DE LOS HOSPITALES DE ORTOPEDIA Y TRAUMATOLOGÍA DE LA UNIDAD MEDICA DE ALTA ESPECIALIDAD DR VICTORIO DE LA FUENTE NARVÁEZ,"UMAE DR. VICTORIO DE LA FUENTE NARVAEZ CIUDAD DE MEXICO, DIRECCION",29/01/2025 08:00,09/01/2025 09:46,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/336f832c4d1a4bf382cbfbc73811a40f/procedimiento,18/01/2025
