Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,uri,scrapped_day
010.000.3102.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-0930,010.000.3102.00 FENILEFRINA SOLUCION NASAL 2.5 MG/ ML GOTERO INTEGRAL CON 15 ML,"010.000.3102.00.00 FENILEFRINA SOLUCION NASAL CADA ML CONTIENE: CLORHIDRATO DE FENILEFRINA 2.5 MG, ENVASE CON GOTERO INTEGRAL CON 15 ML.",PIEZA,108,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.3419.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-1548,010.000.3419.00 NAPROXENO SUSPENSION ORAL 125 MG/ 5 ML ENVASE CON 100 ML,010.000.3419.00.00 NAPROXENO. SUSPENSION ORAL CADA 5 ML CONTIENEN: NAPROXENO 125 MG ENVASE CON 100 ML.,PIEZA,"1,065",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.0539.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-1804,010.000.0539.00 PROPRANOLOL TABLETA 10 MG 30 TABLETAS,010.000.0539.00.00 PROPRANOLOL TABLETA CADA TABLETA CONTIENE: CLORHIDRATO DE PROPRANOLOL 10 MG ENVASE CON 30 TABLETAS.,PIEZA,658,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.1314.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-1817,010.000.1314.00 QUINFAMIDA TABLETA 300 MG ENVASE CON UNA TABLETA,010.000.1314.00.00 QUINFAMIDA TABLETA CADA TABLETA CONTIENE: QUINFAMIDA 300 MG ENVASE CON UNA TABLETA.,PIEZA,601,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.5087.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-1912,010.000.5087.00 SIROLIMUS GRAGEA 1 MG 60 GRAGEAS,010.000.5087.00.02 SIROLIMUS. GRAGEA O TABLETA. CADA GRAGEA O TABLETA CONTIENE: SIROLIMUS 1 MG. ENVASE CON 60 GRAGEAS O TABLETAS.,PIEZA,292,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.6021.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-2714,"010.000.6021.00 INDACATEROL/ GLICOPIRRONIO CAPSULA 110 ΜG/50 ΜG ENVASE CON 30 CAPSULAS CON POLVO PARA INHALACION (NO INGERIBLES), Y UN DISPOSITIVO PARA INHALACION",010.000.6021.00.00 INDACATEROL/GLICOPIRRONIO. CAPSULA. CADA CAPSULA CONTIENE: MALEATO DE INDACATEROL EQUIVALENTE A 110 MICROGRAMOS DE INDACATEROL BROMURO DE GLICOPIRRONIO EQUIVALENTE A 50 MICROGRAMOS DE GLICOPIRRONIO. ENVASE CON 30,PIEZA,372,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.4483.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-2624,010.000.4483.00 FLUOXETINA CAPSULA O TABLETA 20 MG 14 CAPSULAS O TABLETAS,010.000.4483.00.00 FLUOXETINA CAPSULA O TABLETA CADA CAPSULA O TABLETA CONTIENE: CLORHIDRATO DE FLUOXETINA EQUIVALENTE A 20 MG DE FLUOXETINA. ENVASE CON 14 CAPSULAS O TABLETAS.,PIEZA,"3,221",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.5434.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-1302,"010.000.5434.00 LEUPRORELINA SUSPENSION INYECTABLE 11.25 MG/2 ML FRASCO AMPULA, AMPOLLETA CON 2 ML DE DILUYENTE Y EQUIPO PARA ADMINISTRACION","010.000.5434.00.00 LEUPRORELINA SUSPENSION INYECTABLE EL FRASCO AMPULA CONTIENE: ACETATO DE LEUPRORELINA 11.25 MG ENVASE CON UN FRASCO AMPULA, AMPOLLETA CON 2 ML DE DILUYENTE Y EQUIPO PARA ADMINISTRACION.",PIEZA,33,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.4226.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-1121,010.000.4226.00 HIDROXICARBAMIDA CAPSULA 500 MG 100 CAPSULAS,010.000.4226.00.00 HIDROXICARBAMIDA CAPSULA CADA CAPSULA CONTIENE: HIDROXICARBAMIDA 500 MG ENVASE CON 100 CAPSULAS.,PIEZA,62,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.5633.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-2311,010.000.5633.00 DARBEPOETINA ALFA SOLUCION INYECTABLE 500 ΜG ENVASE CON 1 MICROJERINGA CON 1.0 ML,010.000.5633.00.00 DARBEPOETINA ALFA. SOLUCION INYECTABLE CADA JERINGA PRELLENADA CONTIENE: DARBEPOETINA ALFA 500 MICROGRAMOS. ENVASE CON 1 MICROJERINGA CON 1.0 ML.,PIEZA,321,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.6305.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-3550,010.000.6305.00 CARBOZATINIB,010.000.6305.00.00 CABOZANTINIB. TABLETAS CADA TABLETA CONTIENE: CABOZANTINIB 60 MG. ENVASE CON 30 TABLETAS.,PIEZA,50,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.4229.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-2772,"010.000.4229.00 L-ASPARGINASA SOLUCION INYECTABLE 10,000 UI 1 FRASCOS AMPULA","010.000.4229.00.00 L-ASPARGINASA SOLUCION INYECTABLE. CADA FRASCO AMPULA CON POLVO CONTIENE: L- ASPARAGINASA 10,000 UI ENVASE CON 1 FRASCO AMPULA.",PIEZA,348,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.5363.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-3077,010.000.5363.00 TOPIRAMATO TABLETA 100 MG 60 TABLETAS,010.000.5363.00.00 TOPIRAMATO TABLETA CADA TABLETA CONTIENE: TOPIRAMATO 100 MG ENVASE CON 60 TABLETAS.,PIEZA,787,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.1051.01,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-2743,010.000.1051.01 INSULINA HUMANA ACCION RAPIDA REGULAR SOLUCION INYECTABLE 100 UI/ML UN FRASCO AMPULA CON 10 ML,010.000.1051.01.00 INSULINA HUMANA ACCION RAPIDA REGULAR SOLUCION INYECTABLE ACCION RAPIDA REGULAR CADA ML CONTIENE: INSULINA HUMANA (ORIGEN ADN RECOMBINANTE) 100 UI O INSULINA ZINC ISOFANA HUMANA (ORIGEN ADN RECOMBINANTE) 100 UI. ENVASE CON UN FRASCO,PIEZA,"2,312",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.1051.01,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-2743,010.000.1051.01 INSULINA HUMANA ACCION RAPIDA REGULAR SOLUCION INYECTABLE 100 UI/ML UN FRASCO AMPULA CON 10 ML,010.000.1051.01.00 INSULINA HUMANA ACCION RAPIDA REGULAR SOLUCION INYECTABLE ACCION RAPIDA REGULAR CADA ML CONTIENE: INSULINA HUMANA (ORIGEN ADN RECOMBINANTE) 100 UI O INSULINA ZINC ISOFANA HUMANA (ORIGEN ADN RECOMBINANTE) 100 UI. ENVASE CON UN FRASCO,PIEZA,"2,973",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.7021.01,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-3943,010.000.7021.01 ACIDO TRANEXAMICO. SOLUCION INYECTABLE. CADA ML DE SOLUCION ESTERIL PARA INYECCION INTRAVENOSA CONTIENE: ACIDO TRANEXAMICO 100 MG. VEHICULO C.B.P. 1 ML. CAJA CON 10 VIALES DE 10 ML.,010.000.7021.01.00 ACIDO TRANEXAMICO. SOLUCION INYECTABLE. CADA ML DE SOLUCION ESTERIL PARA INYECCION INTRAVENOSA CONTIENE: ACIDO TRANEXAMICO 100 MG. VEHICULO C.B.P. 1 ML. CAJA CON 10 VIALES DE 10 ML.,PIEZA,80,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.0233.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-2994,010.000.0233.00 SEVOFLURANO LIQUIDO O SOLUCION 250 ML ENVASE CON 250 ML DE LIQUIDO O SOLUCION,010.000.0233.00.02 SEVOFLURANO. LIQUIDO O SOLUCION. CADA ENVASE CONTIENE: SEVOFLURANO 250 ML. ENVASE CON 250 ML DE LIQUIDO O SOLUCION.,PIEZA,323,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.0450.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-0990,010.000.0450.00 FLUTICASONA SUSPENSION EN AEROSOL 0.83 MG/G FRASCO PRESURIZADO CON 10.2 G (120 DOSIS DE 50 ΜG),010.000.0450.00.00 FLUTICASONA. SUSPENSION EN AEROSOL CADA DOSIS CONTIENE: PROPIONATO DE FLUTICASONA 50 MICROGRAMOS. ENVASE CON UN FRASCO PRESURIZADO PARA 120 DOSIS.,PIEZA,344,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.1971.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-0822,010.000.1971.00 ERITROMICINA CAPSULA O TABLETA 500 MG 20 CAPSULAS O TABLETAS,010.000.1971.00.00 ERITROMICINA CAPSULA O TABLETA CADA CAPSULA O TABLETA CONTIENE: ESTEARATO DE ERITROMICINA EQUIVALENTE A 500 MG DE ERITROMICINA. ENVASE CON 20 CAPSULAS O TABLETAS.,PIEZA,"1,249",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.0445.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-0383,010.000.0445.00 BUDESONIDA - FORMOTEROL POLVO 90 MG/5 MG/G POLVO ENVASE CON 60 DOSIS Y DISPOSITIVO INHALADOR,010.000.0445.00.02 BUDESONIDA-FORMOTEROL. POLVO. CADA GRAMO CONTIENE: BUDESONIDA 90 MG. FUMARATO DE FORMOTEROL DIHIDRATADO 5 MG. ENVASE CON FRASCO INHALADOR DOSIFICADOR CON 60 DOSIS CON 80 MICROGRAMOS / 4.5 MICROGRAMOS CADA UNA.,PIEZA,287,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.2530.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-0416,010.000.2530.00 CANDESARTAN CILEXETILO - HIDROCLOROTIAZIDA TABLETA 16.0 MG/12.5MG 28 TABLETAS,010.000.2530.00.00 CANDESARTAN CILEXETILO -HIDROCLOROTIAZIDA TABLETA CADA TABLETA CONTIENE: CANDESARTAN CILEXETILO 16.0 MG HIDROCLOROTIAZIDA 12.5 MG ENVASE CON 28 TABLETAS.,PIEZA,202,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.3048.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-1089,010.000.3048.00 GOSERELINA IMPLANTE DE LIBERACION PROLONGADA 3.6 MG JERINGA QUE CONTIENE UN IMPLANTE CILINDRICO ESTERIL,010.000.3048.00.00 GOSERELINA IMPLANTE DE LIBERACION PROLONGADA CADA IMPLANTE CONTIENE: ACETATO DE GOSERELINA EQUIVALENTE A 3.6 MG DE GOSERELINA BASE. ENVASE CON IMPLANTE CILINDRICO ESTERIL EN UNA JERINGA LISTA PARA SU APLICACION.,PIEZA,103,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.4320.01,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-2917,010.000.4320.01 PALIVIZUMAB SOLUCION INYECTABLE 50.0 MG/1 ML FRASCO AMPULA CON 0.5 ML (50 MG/0.5 ML),010.000.4320.01.00 PALIVIZUMAB. SOLUCION INYECTABLE CADA FRASCO AMPULA CON LIOFILIZADO O SOLUCION CONTIENE: PALIVIZUMAB 50 MG. ENVASE CON UN FRASCO AMPULA CON 0.5 ML (50 MG/0.5 ML).,PIEZA,8,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.4321.01,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-2916,010.000.4321.01 PALIVIZUMAB SOLUCION INYECTABLE 100.0 MG/1 ML FRASCO AMPULA Y AMPOLLETA CON 1.0 ML (100 MG/1 ML),010.000.4321.01.00 PALIVIZUMAB. SOLUCION INYECTABLE CADA FRASCO AMPULA CON LIOFILIZADO O SOLUCION CONTIENE: PALIVIZUMAB 100 MG. ENVASE CON UN FRASCO AMPULA CON 1.0 ML (100 MG/1 ML).,PIEZA,8,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.1764.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-0763,010.000.1764.00 DOXORUBICINA SOLUCION INYECTABLE 10 MG FRASCO AMPULA,010.000.1764.00.00 DOXORRUBICINA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: CLORHIDRATO DE DOXORRUBICINA 10 MG. ENVASE CON UN FRASCO AMPULA.,PIEZA,65,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.0408.00,E-2023-00019500,AA-50-GYR-050GYR017-T-63-2023,25301,25301-0554,010.000.0408.00 CLORFENAMINA JARABE 0.5 MG / ML ENVASE CON 60 ML,010.000.0408.00.00 CLORFENAMINA JARABE CADA MILILITRO CONTIENE: MALEATO DE CLORFENAMINA 0.5 MG ENVASE CON 60 ML.,PIEZA,610,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b4c29c60814528841033d001b23f24/procedimiento,30/07/2024
010.000.2841.00,E-2023-00104248,AA-50-GYR-050GYR037-T-220-2023,25301,25301-1767,010.000.2841.00 PREDNISOLONA SOLUCION OFTALMICA 5 MG/ML GOTERO INTEGRAL CON 5 ML,PREDNISOLONA SOLUCION OFTALMICA CADA ML CONTIENE: FOSFATO SODICO DE PREDNISOLONA EQUIVALENTE A 5 MG DE FOSFATO DE PREDNISOLONA ENVASE CON GOTERO INTEGRAL CON 5 ML.,PIEZA,675,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/285fb2794ca9434582bb019068a7e0a7/procedimiento,30/07/2024
010.000.4306.00,E-2023-00104248,AA-50-GYR-050GYR037-T-220-2023,25301,25301-0480,010.000.4306.00 CICLOSPORINA CAPSULA DE GELATINA BLANDA 25 MG 50 CAPSULAS,CICLOSPORINA CAPSULA DE GELATINA BLANDA CADA CAPSULA CONTIENE: CICLOSPORINA MODIFICADA O CICLOSPORINA EN MICROEMULSION 25 MG ENVASE CON 50 CAPSULAS.,PIEZA,40,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/285fb2794ca9434582bb019068a7e0a7/procedimiento,30/07/2024
010.000.4334.00,E-2023-00104248,AA-50-GYR-050GYR037-T-220-2023,25301,25301-0385,010.000.4334.00 BUDESONIDA POLVO 100 ΜG/DOSIS ENVASE CON 200 DOSIS Y DISPOSITIVO INHALADOR,BUDESONIDA POLVO CADA DOSIS CONTIENE: BUDESONIDA (MICRONIZADA) 100 MICROGRAMOS ENVASE CON 200 DOSIS Y DISPOSITIVO INHALADOR.,PIEZA,7,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/285fb2794ca9434582bb019068a7e0a7/procedimiento,30/07/2024
040.000.3253.00,E-2023-00104248,AA-50-GYR-050GYR037-T-220-2023,25301,25301-1097,040.000.3253.00 HALOPERIDOL SOLUCION INYECTABLE 5 MG/ ML 6 AMPOLLETAS CON 1 ML,HALOPERIDOL SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: HALOPERIDOL 5 MG ENVASE CON 6 AMPOLLETAS (5 MG/ ML).,PIEZA,25,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/285fb2794ca9434582bb019068a7e0a7/procedimiento,30/07/2024
010.000.1776.00,E-2024-00032158,AA-50-GYR-050GYR060-I-95-2024,25301,25301-1473,010.000.1776.00 METOTREXATO SOLUCION INYECTABLE 500 MG FRASCO AMPULA,010.000.1776.00 METOTREXATO SOLUCIÓN INYECTABLE 500 MG FRASCO ÁMPULA,PIEZA,100,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/cfef4d86701b48c89e6a0fff08d07580/procedimiento,30/07/2024
030.000.0011.00,E-2024-00032158,AA-50-GYR-050GYR060-I-95-2024,25301,25301-1969,030.000.0011.00 SUCEDANEO DE LECHE HUMANA DE TERMINO POLVO DENSIDAD ENERGETICA 0.66-0.68 ENVASE DESDE 360G HASTA 454 G POLVO Y MEDIDA DOSIFICADA,"030.000.0011.00 SUCEDANEO DE LECHE HUMANA DE TERMINO POLVO DENSIDAD ENERGÉTICA 0.66-0.68 ENVASE DESDE 360G HASTA 454 G POLVO Y MEDIDA DOSIFICADA/030.000.0011.00.04 FORMULA PARA LACTANTES (SUCEDANEO DE LECHE HUMANA DE TERMINO). POLVO O LIQUIDO. ENERGIA: 100ML 60 KCAL - 70 KCAL, ENERGIA: 100ML 250 KJ - 295 KJ, VITAMINAS: VITAMINA A (EXPRESADOS EN RETINOL): 100KCAL 200 U.I. O 60 MICROGRAMOS - 600",PIEZA,580,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/cfef4d86701b48c89e6a0fff08d07580/procedimiento,30/07/2024
010.000.5721.01,E-2024-00032158,AA-50-GYR-050GYR060-I-95-2024,25301,25301-2927,010.000.5721.01 PARACETAMOL SOLUCION INYECTABLE 1 G ENVASE CON CUATRO FRASCOS AMPULA CON 100 ML,010.000.5721.01 PARACETAMOL SOLUCIÓN INYECTABLE 1 G ENVASE CON CUATRO FRASCOS ÁMPULA CON 100 ML,PIEZA,"1,748",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/cfef4d86701b48c89e6a0fff08d07580/procedimiento,30/07/2024
010.000.4483.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-2624,010.000.4483.00 FLUOXETINA CAPSULA O TABLETA 20 MG 14 CAPSULAS O TABLETAS,FLUOXETINA CAPSULA A 20 MG DE FLUOXETINA. ENVASE CON 14 CAPSULAS O TABLETAS.,PIEZA,"5,388",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.1704.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-1989,010.000.1704.00 SULFATO FERROSO SOLUCION 125 MG/ ML ENVASE GOTERO CON 15 ML,SULFATO FERROSO SOLUCION CADA ML CONTIENE: SULFATO FERROSO HEPTAHIDRATADO 125 MG EQUIVALENTE A 25 MG DE HIERRO ELEMENTAL. ENVASE GOTERO CON 15 ML.,PIEZA,44,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.1972.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-0824,010.000.1972.00 ERITROMICINA SUSPENSION 250 MG/ 5 ML ENVASE PARA 100 ML,ERITROMICINA SUSPENSION ORAL CADA 5 ML CONTIENEN: ESTEARATO O ETILSUCCINATO O ESTOLATO DE ERITROMICINA EQUIVALENTE A 250 MG DE ERITROMICINA. ENVASE CON POLVO PARA 100 ML Y DOSIFICADOR.,PIEZA,868,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.2649.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-1756,010.000.2649.00 PRAMIPEXOL TABLETA 0.5 MG 30 TABLETAS,PRAMIPEXOL TABLETA CADA TABLETA CONTIENE DICLORHIDRATO DE PRAMIPEXOL MONOHIDRATADO 0.5 MG ENVASE CON 30 TABLETAS.,PIEZA,"2,495",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.2662.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-1731,010.000.2662.00 PIRIDOSTIGMINA GRAGEA O TABLETA 60 MG 20 GRAGEAS O TABLETAS,PIRIDOSTIGMINA GRAGEA O TABLETA CADA GRAGEA O TABLETA CONTIENE: BROMURO DE PIRIDOSTIGMINA 60 MG ENVASE CON 20 GRAGEAS.,PIEZA,"1,205",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.3451.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-0141,010.000.3451.00 ALOPURINOL TABLETA 300 MG 20 TABLETAS,ALOPURINOL TABLETA CADA TABLETA CONTIENE: ALOPURINOL 300 MG ENVASE CON 20 TABLETAS.,PIEZA,"61,890",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.3615.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-1926,010.000.3615.00 SOLUCION HARTMANN SOLUCION INYECTABLE CLORURO DE SODIO 0.600 G CLORURO DE POTASIO 0.030 G CLORURO DE CALCIO DIHIDRATADO 0.020 G LACTATO DE SODIO 0.310 G ENVASE CON 500 ML,SOLUCION HARTMANN. SOLUCION INYECTABLE. CADA 100 ML CONTIENEN: CLORURO DE SODIO 0.600 G CLORURO DE POTASIO 0.030 G CLORURO DE CALCIO DIHIDRATADO 0.020 G LACTATO DE SODIO 0.310 G. ENVASE CON 500 ML. MILIEQUIVALENTES POR LITRO: SODIO,PIEZA,"9,445",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.4141.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-1512,010.000.4141.00 MOMETASONA SUSPENSION PARA INHALACION 0.050 G/100 ML NEBULIZADOR CON 18 ML Y VALVULA DOSIFICADORA (140 NEBULIZACIONES DE 50 ΜG CADA UNA),MOMETASONA SUSPENSION PARA INHALACION CADA 100 ML CONTIENE: FUROATO DE MOMETASONA MONOHIDRATADA EQUIVALENTE A 0.050 G DE FUROATO DE MOMETASONA ANHIDRO ENVASE NEBULIZADOR CON 18 ML Y VALVULA DOSIFICADORA (140 NEBULIZACIONES DE 50,PIEZA,"2,995",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.4326.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-0032,010.000.4326.00 ACETILCISTEINA SOLUCION AL 20% 400 MG/2 ML(200 MG/ML) 5 AMPOLLETAS CON 2 ML,ACETILCISTEINA SOLUCION AL 20% CADA AMPOLLETA CONTIENE: ACETILCISTEINA 400 MG ENVASE CON 5 AMPOLLETAS CON 2 ML (200 MG/ML).,PIEZA,17,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.4333.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-2435,010.000.4333.00 BUDESONIDA SUSPENSION PARA NEBULIZAR 0.500 MG 5 ENVASES CON 2 ML,BUDESONIDA SUSPENSION PARA NEBULIZAR CADA ENVASE CONTIENE: BUDESONIDA (MICRONIZADA) 0.500 MG ENVASE CON 5 ENVASES CON 2 ML.,PIEZA,354,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
010.000.4483.00,E-2024-00047298,AA-50-GYR-050GYR024-I-96-2024,25301,25301-2624,010.000.4483.00 FLUOXETINA CAPSULA O TABLETA 20 MG 14 CAPSULAS O TABLETAS,FLUOXETINA. CAPSULA O TABLETA. CADA CAPSULA O TABLETA CONTIENE: CLORHIDRATO DE FLUOXETINA EQUIVALENTE A 20 MG DE FLUOXETINA. ENVASE CON 28 CAPSULAS O TABLETAS.,PIEZA,"4,691",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c6abde9636fa49e9833ef449926c8dee/procedimiento,30/07/2024
